Назва файлу,Test_Case,Зона,Кадр,Ітерація,ROI,class,x,y,w,h
Test_Case_1_Z1_1_2_ROI_001_png.rf.87bdda980148336caa00611a17124af7.txt,1,1,1,2,001,1,0.3578125,0.51171875,0.21796875,0.053125
Test_Case_1_Z1_1_2_ROI_002_png.rf.151a91aef0462a999c4b4901b4ffea51.txt,1,1,1,2,002,1,0.31875,0.5171875,0.23984375,0.0734375
Test_Case_1_Z1_1_3_ROI_001_png.rf.b22ad80341c61805ba5856c460f712e7.txt,1,1,1,3,001,1,0.36796875,0.525,0.22109375,0.05859375
Test_Case_4_Z2_3_4_ROI_004_png.rf.e1ae41c3d9f7ce891295c21ab3701135.txt,4,2,3,4,004,1,0.33515625,0.42265625,0.27265625,0.10625
Test_Case_4_Z2_3_5_ROI_001_png.rf.007c94c95a6f140820fe7e642b53ef7d.txt,4,2,3,5,001,1,0.4765625,0.49609375,0.29453125,0.13359375
Test_Case_4_Z2_3_5_ROI_002_png.rf.61e0d2502c476aa89ba1a833d3294782.txt,4,2,3,5,002,1,0.37265625,0.50703125,0.23828125,0.12421875
Test_Case_4_Z2_3_5_ROI_003_png.rf.9bc09e110d4c5ef38ab4b452735cc1e8.txt,4,2,3,5,003,1,0.34921875,0.5046875,0.253125,0.1109375
Test_Case_4_Z2_4_1_ROI_001_png.rf.182c7ae3b9c69965cb006f601c07d487.txt,4,2,4,1,001,1,0.5375,0.48515625,0.29140625,0.1484375
Test_Case_4_Z2_4_1_ROI_002_png.rf.388a325681b374b09e3fdfc0004eef6e.txt,4,2,4,1,002,1,0.42734375,0.47265625,0.23359375,0.11640625
Test_Case_6_Z2_6_2_ROI_003_png.rf.94a87cc30c0515be759e12173231eeb8.txt,6,2,6,2,003,1,0.4234375,0.51328125,0.23671875,0.11484375
Test_Case_6_Z2_6_2_ROI_004_png.rf.431151048bde11f95f6b52d0c1491cef.txt,6,2,6,2,004,1,0.471875,0.403125,0.278125,0.1078125
Test_Case_6_Z2_6_3_ROI_001_png.rf.a85acdf736fdfa812c1b649c634257a3.txt,6,2,6,3,001,1,0.52109375,0.5015625,0.29453125,0.11875
Test_Case_6_Z2_6_3_ROI_002_png.rf.219bc7adf4d2a9dfbdfea15af01dc36a.txt,6,2,6,3,002,1,0.4578125,0.4921875,0.23671875,0.11796875
Test_Case_6_Z2_6_3_ROI_003_png.rf.98f363f4bb909e2ca9f627ff7e9a5918.txt,6,2,6,3,003,1,0.4453125,0.540625,0.24140625,0.13515625
Test_Case_6_Z2_6_3_ROI_004_png.rf.b05bfb2d99f85c23e99a13a40b8e5d01.txt,6,2,6,3,004,1,0.45078125,0.353125,0.27421875,0.09765625
Test_Case_6_Z2_6_3_ROI_005_png.rf.b14498fa2aa0e092afc358fce71628a4.txt,6,2,6,3,005,1,0.40859375,0.50390625,0.3109375,0.1078125
Test_Case_6_Z2_6_4_ROI_001_png.rf.6a219102551d20faae5700d341001486.txt,6,2,6,4,001,1,0.51796875,0.48984375,0.2921875,0.1078125
Test_Case_6_Z2_6_4_ROI_002_png.rf.96970bc7e309c9985fef55d15024d9e8.txt,6,2,6,4,002,1,0.4515625,0.4734375,0.26875,0.125
Test_Case_6_Z2_6_4_ROI_004_png.rf.3ffd142a6cc8d9be8ca678eb4f6a4de9.txt,6,2,6,4,004,1,0.44453125,0.396875,0.2859375,0.1109375
Test_Case_6_Z2_6_4_ROI_005_png.rf.36d1772a8d23185afe77de0743c89bc1.txt,6,2,6,4,005,1,0.3890625,0.503125,0.31328125,0.10859375
Test_Case_6_Z2_6_5_ROI_001_png.rf.1ab6e1b798518df84324c7ceb347028c.txt,6,2,6,5,001,1,0.50390625,0.5015625,0.29609375,0.1046875
Test_Case_6_Z2_6_5_ROI_002_png.rf.5c28c3529a521708fedb764390d84548.txt,6,2,6,5,002,1,0.4296875,0.4984375,0.27890625,0.128125
Test_Case_6_Z2_6_5_ROI_004_png.rf.1f6521ab0e7c2070fdce57a9f3551a44.txt,6,2,6,5,004,1,0.46171875,0.409375,0.26328125,0.09375
Test_Case_6_Z2_11_2_ROI_003_png.rf.51557504322fa4b9d56b9f2293afa180.txt,6,2,11,2,003,1,0.425,0.50625,0.24609375,0.140625
Test_Case_6_Z2_11_2_ROI_005_png.rf.e12b1107c236bdb8d8a033398731f396.txt,6,2,11,2,005,1,0.38046875,0.528125,0.303125,0.11015625
Test_Case_6_Z2_11_3_ROI_001_png.rf.0b4b0a9fcc4150da364c8b6258c3c228.txt,6,2,11,3,001,1,0.515625,0.50625,0.2703125,0.11796875
Test_Case_6_Z2_11_3_ROI_002_png.rf.4db1ae35be4e9dd5395034d7ba0a5b9f.txt,6,2,11,3,002,1,0.46875,0.49140625,0.26171875,0.1296875
Test_Case_6_Z2_11_3_ROI_003_png.rf.d224fac0011268bb14b74d4b1a990d55.txt,6,2,11,3,003,1,0.44921875,0.53828125,0.2546875,0.1234375
Test_Case_6_Z2_11_3_ROI_004_png.rf.f0890edf3c42599604b4d984ea22ba70.txt,6,2,11,3,004,1,0.4484375,0.35859375,0.25859375,0.103125
Test_Case_6_Z2_11_3_ROI_005_png.rf.8d863722b481cb9b324fccef38c2b094.txt,6,2,11,3,005,1,0.409375,0.50625,0.30390625,0.10625
Test_Case_6_Z2_11_4_ROI_001_png.rf.aa88791c1e7972a821255f786d33a111.txt,6,2,11,4,001,1,0.5125,0.48671875,0.278125,0.11484375
Test_Case_6_Z2_11_4_ROI_002_png.rf.54d447c5d5cabf3fabe895f16ca09286.txt,6,2,11,4,002,1,0.43984375,0.47578125,0.24296875,0.12109375
Test_Case_6_Z2_11_4_ROI_004_png.rf.27989e9caf0e47042217a138c3b22665.txt,6,2,11,4,004,1,0.44296875,0.40078125,0.2546875,0.09296875
Test_Case_6_Z2_11_4_ROI_005_png.rf.e3bf86eb44a27bc3cdf67885d01568c7.txt,6,2,11,4,005,1,0.38515625,0.5046875,0.31484375,0.103125
Test_Case_6_Z2_11_5_ROI_003_png.rf.79ce4df81e510583983e87793f1f475a.txt,6,2,11,5,003,1,0.42734375,0.51953125,0.27421875,0.12421875
Test_Case_6_Z2_11_5_ROI_004_png.rf.cb25bb726d13230de155ad314b62f586.txt,6,2,11,5,004,1,0.4609375,0.4078125,0.27265625,0.090625
Test_Case_7_Z2_0_2_ROI_001_png.rf.52be96bd6fff4466cc223168e927824c.txt,7,2,0,2,001,1,0.615625,0.490625,0.2875,0.13515625
Test_Case_7_Z2_0_2_ROI_002_png.rf.011b0fc013cd060e84f5439ae13aca70.txt,7,2,0,2,002,1,0.45234375,0.50234375,0.2609375,0.13515625
Test_Case_7_Z2_0_2_ROI_003_png.rf.b6c6799c2dcf4b9e787df413fa7c2ccf.txt,7,2,0,2,003,1,0.41953125,0.525,0.25,0.1234375
Test_Case_7_Z2_0_2_ROI_004_png.rf.17179e5b9ffdc46d4111dae362ae3dcb.txt,7,2,0,2,004,1,0.44609375,0.4375,0.228125,0.09921875
Test_Case_7_Z2_0_3_ROI_002_png.rf.691e76290adcd55dff5f1f1a6de85f0e.txt,7,2,0,3,002,1,0.5046875,0.50546875,0.25703125,0.13046875
Test_Case_7_Z2_0_3_ROI_004_png.rf.80aad9a83df0ad54494399f6d6ecde55.txt,7,2,0,3,004,1,0.47265625,0.41015625,0.2453125,0.10546875
Test_Case_7_Z2_0_3_ROI_005_png.rf.9a28aad93a00a18a2dfd8ecf2e438271.txt,7,2,0,3,005,1,0.51484375,0.509375,0.34140625,0.10703125
Test_Case_7_Z2_0_4_ROI_001_png.rf.0acdc3682ca88de6c8a2b94672582360.txt,7,2,0,4,001,1,0.62421875,0.4671875,0.25546875,0.12109375
Test_Case_7_Z2_0_4_ROI_002_png.rf.0e8a59d226ec261beca4b7083a77ea2e.txt,7,2,0,4,002,1,0.44921875,0.45078125,0.28671875,0.153125
Test_Case_7_Z2_0_4_ROI_003_png.rf.f32b2db90258b25d678c48e874d7e7dd.txt,7,2,0,4,003,1,0.390625,0.3734375,0.2640625,0.12109375
Test_Case_7_Z2_0_4_ROI_005_png.rf.c12480eb9063cd9f09c8c6626e81cb8e.txt,7,2,0,4,005,1,0.46875,0.50234375,0.3375,0.10234375
Test_Case_7_Z2_0_5_ROI_001_png.rf.ad22acb14aa1765fc32b1f1fbcc09fc6.txt,7,2,0,5,001,1,0.53515625,0.47109375,0.25625,0.1203125
Test_Case_7_Z2_0_5_ROI_002_png.rf.60321e574d1525c8cc52ce47f9f24877.txt,7,2,0,5,002,1,0.3796875,0.48125,0.27265625,0.1328125
Test_Case_7_Z2_0_5_ROI_003_png.rf.c06284ead710885557f095c5d1e297e8.txt,7,2,0,5,003,1,0.3140625,0.45703125,0.2578125,0.13046875
Test_Case_2_Z1_11_5_ROI_001_png.rf.d91f5a555eea365a2d4e4be076f05461.txt,2,1,11,5,001,0,0.59921875,0.38515625,0.2734375,0.24453125
Test_Case_2_Z1_11_5_ROI_002_png.rf.0a285b967ece2555748ad0384a7ef07f.txt,2,1,11,5,002,1,0.44921875,0.46640625,0.21328125,0.0703125
Test_Case_2_Z1_12_1_ROI_001_png.rf.03adc00b9b0f0b368aef48d45cf72fd4.txt,2,1,12,1,001,1,0.446875,0.5359375,0.23203125,0.0734375
Test_Case_2_Z1_12_1_ROI_001_png.rf.9f012f8b04057c5de5b252eff1df91ed.txt,2,1,12,1,001,0,0.6203125,0.4515625,0.30546875,0.2265625
Test_Case_2_Z1_12_1_ROI_002_png.rf.8bbca93a566a4c34bd0f50150c16337f.txt,2,1,12,1,002,1,0.4609375,0.503125,0.22421875,0.0671875
Test_Case_2_Z1_12_3_ROI_002_png.rf.13fddc9db5b1a6df6c26863782e98363.txt,2,1,12,3,002,1,0.42734375,0.46953125,0.21328125,0.0703125
Test_Case_2_Z1_12_4_ROI_001_png.rf.395d5e1e52d7667600e2d18e4a912f77.txt,2,1,12,4,001,0,0.59296875,0.53046875,0.29375,0.17734375
Test_Case_2_Z1_12_4_ROI_001_png.rf.83c9291361b1c7a254ad641934971942.txt,2,1,12,4,001,1,0.428125,0.53125,0.22734375,0.07109375
Test_Case_2_Z1_12_5_ROI_001_png.rf.14fb0116d6bc3c7f44cabcd2be61fedf.txt,2,1,12,5,001,1,0.43984375,0.51484375,0.21953125,0.0625
Test_Case_2_Z1_12_5_ROI_001_png.rf.8c88110429d3f9c1cf7db6bacb8046ab.txt,2,1,12,5,001,0,0.6015625,0.3859375,0.26796875,0.23828125
Test_Case_2_Z1_13_1_ROI_001_png.rf.1d484d61b74d416f92191de4ceded6e7.txt,2,1,13,1,001,0,0.61875,0.44921875,0.303125,0.2171875
Test_Case_2_Z1_13_1_ROI_001_png.rf.9db343d2ea87bcccc24f59d8cfe3e63c.txt,2,1,13,1,001,1,0.44765625,0.53359375,0.22578125,0.06875
Test_Case_2_Z1_13_1_ROI_002_png.rf.061e6e91a5c06e44b6234faaaa8a2eba.txt,2,1,13,1,002,1,0.4625,0.49921875,0.21484375,0.078125
Test_Case_2_Z1_13_2_ROI_001_png.rf.870e1ef8a48643921b61edb2ddb776a3.txt,2,1,13,2,001,1,0.44453125,0.54375,0.22578125,0.0671875
Test_Case_2_Z1_13_2_ROI_002_png.rf.1c636ffdf829d7dcebfabfb9006b2511.txt,2,1,13,2,002,1,0.4578125,0.49609375,0.22578125,0.08046875
Test_Case_6_Z1_10_4_ROI_002_png.rf.3c34bb2a8dfbbf9aa229f80b3d06ce52.txt,6,1,10,4,002,1,0.46953125,0.53203125,0.25625,0.075
Test_Case_6_Z1_10_5_ROI_002_png.rf.1afaf1bec1511942d0a58d74cc361ab4.txt,6,1,10,5,002,1,0.42109375,0.4875,0.2421875,0.084375
Test_Case_6_Z1_11_1_ROI_001_png.rf.d4da4295d62da58e1860ed7c1bc04190.txt,6,1,11,1,001,1,0.83203125,0.5203125,0.2234375,0.084375
Test_Case_6_Z1_11_1_ROI_002_png.rf.b34b48bd033f71b4ce6c4cf3081c8fe9.txt,6,1,11,1,002,1,0.409375,0.51328125,0.225,0.06328125
Test_Case_6_Z1_11_2_ROI_001_png.rf.434f663d05a9bd7c4d8da7725aa34855.txt,6,1,11,2,001,1,0.840625,0.51015625,0.24140625,0.11171875
Test_Case_6_Z1_11_2_ROI_002_png.rf.b6a645f14ef8532f00512e3bf925998a.txt,6,1,11,2,002,1,0.42109375,0.50078125,0.253125,0.0875
Test_Case_6_Z1_11_3_ROI_001_png.rf.c0242878379cf2d7ae92e1781ae5cb82.txt,6,1,11,3,001,1,0.86875,0.5171875,0.2265625,0.11640625
Test_Case_6_Z1_11_3_ROI_002_png.rf.61155278cfe270f58d8945ac97cb1955.txt,6,1,11,3,002,1,0.45078125,0.48125,0.2375,0.0734375
Test_Case_6_Z1_11_4_ROI_001_png.rf.7caa3e4d9bbb037be2e5ff0820374ec7.txt,6,1,11,4,001,1,0.88125,0.54296875,0.2234375,0.10703125
Test_Case_6_Z1_11_4_ROI_002_png.rf.7fcd2f40d4fbf633fae2e3f60dc4392f.txt,6,1,11,4,002,1,0.46484375,0.52734375,0.2359375,0.0703125
Test_Case_2_Z2_6_1_ROI_005_png.rf.430d00bbcc9219f1495065334e5e9e46.txt,2,2,6,1,005,1,0.4078125,0.51796875,0.29453125,0.09921875
Test_Case_2_Z2_6_2_ROI_001_png.rf.7542557ab2aa8ecb78c89439a187547a.txt,2,2,6,2,001,1,0.56796875,0.478125,0.25546875,0.103125
Test_Case_2_Z2_6_2_ROI_002_png.rf.e8954e36dbec8aa3da18e81b0698555b.txt,2,2,6,2,002,1,0.44453125,0.42578125,0.24296875,0.06953125
Test_Case_2_Z2_6_2_ROI_003_png.rf.a2ce10f69ef08f0e71ead34974f77348.txt,2,2,6,2,003,1,0.45546875,0.47578125,0.24140625,0.1140625
Test_Case_2_Z2_6_2_ROI_004_png.rf.ade510631efbc0d77391a36a7eea4ac1.txt,2,2,6,2,004,1,0.48203125,0.4625,0.2546875,0.11796875
Test_Case_2_Z2_6_2_ROI_005_png.rf.4de7fb34226a1fa433a2ad019c9b413d.txt,2,2,6,2,005,1,0.4140625,0.51328125,0.29140625,0.09296875
Test_Case_2_Z2_6_3_ROI_003_png.rf.8bd7a624d5e6c6264c52c28b07b19b2b.txt,2,2,6,3,003,1,0.43515625,0.4828125,0.23359375,0.10703125
Test_Case_2_Z2_6_3_ROI_004_png.rf.fce05fd3671ce4c43d5620ed6316cd41.txt,2,2,6,3,004,1,0.46484375,0.421875,0.2515625,0.1171875
Test_Case_2_Z2_6_3_ROI_005_png.rf.403e291ebd6c0fdf004c8e74225bdb53.txt,2,2,6,3,005,1,0.39140625,0.49765625,0.29296875,0.10859375
Test_Case_2_Z2_6_4_ROI_002_png.rf.848552ad5f15cf2053ca4f8f15455cde.txt,2,2,6,4,002,1,0.40859375,0.415625,0.24765625,0.11640625
Test_Case_2_Z2_6_4_ROI_004_png.rf.29c05eb7f21ed1040ee14099a86f02d0.txt,2,2,6,4,004,1,0.48125,0.44296875,0.24609375,0.11953125
Test_Case_2_Z2_6_5_ROI_001_png.rf.925c1f80c5431989b6eb720c50857772.txt,2,2,6,5,001,1,0.57578125,0.46796875,0.25703125,0.09921875
Test_Case_2_Z2_6_5_ROI_002_png.rf.3c1749e9ef4b62ad9aa2fbb9c2f2082f.txt,2,2,6,5,002,1,0.4421875,0.39765625,0.24921875,0.1140625
Test_Case_2_Z2_6_5_ROI_003_png.rf.fc23cb3fed60a5ca1f7c0fbd57d30e7a.txt,2,2,6,5,003,1,0.44375,0.378125,0.25078125,0.09453125
Test_Case_2_Z2_6_5_ROI_004_png.rf.a32cc27dba3e9c69044ad70380d13aa6.txt,2,2,6,5,004,1,0.46875,0.3125,0.25,0.1265625
Test_Case_2_Z2_6_5_ROI_005_png.rf.30353964c165b7c9e7fd9573af01db0f.txt,2,2,6,5,005,1,0.4375,0.45390625,0.27578125,0.11015625
Test_Case_2_Z2_7_1_ROI_002_png.rf.62eb79ac174cafe18dd72d9a9b4100e7.txt,2,2,7,1,002,1,0.428125,0.440625,0.23828125,0.08046875
Test_Case_2_Z2_5_2_ROI_002_png.rf.81a7e3dfcf4d0d15b2ceb9783441b308.txt,2,2,5,2,002,1,0.45234375,0.42421875,0.2453125,0.11015625
Test_Case_2_Z2_5_2_ROI_003_png.rf.976523ac63b6b38b4924a24429df543f.txt,2,2,5,2,003,1,0.45546875,0.48046875,0.24609375,0.11484375
Test_Case_2_Z2_5_2_ROI_004_png.rf.bab6a6a944920a6e0feb541bb7c492f4.txt,2,2,5,2,004,1,0.478125,0.459375,0.23046875,0.11953125
Test_Case_2_Z2_5_2_ROI_005_png.rf.d95238afe5363e8c1aed137337d3d658.txt,2,2,5,2,005,1,0.41328125,0.51328125,0.28984375,0.09921875
Test_Case_2_Z2_5_3_ROI_002_png.rf.85fdbc1126bc3847d07dea4406155e60.txt,2,2,5,3,002,1,0.4234375,0.415625,0.23984375,0.1140625
Test_Case_2_Z2_5_3_ROI_003_png.rf.f1d2c7ca29266bc37e375a4f6f89b346.txt,2,2,5,3,003,1,0.434375,0.48046875,0.24140625,0.1140625
Test_Case_2_Z2_5_3_ROI_005_png.rf.df84a9023751be85602efe129e5ab1eb.txt,2,2,5,3,005,1,0.3859375,0.496875,0.29296875,0.10703125
Test_Case_2_Z2_5_4_ROI_001_png.rf.3f9fce81da9e85567ac9cb12b258802b.txt,2,2,5,4,001,1,0.5421875,0.49296875,0.284375,0.1078125
Test_Case_2_Z2_5_4_ROI_003_png.rf.2b3d2c97767644e19e88d7d7df23f210.txt,2,2,5,4,003,1,0.4453125,0.46640625,0.2546875,0.109375
Test_Case_2_Z2_5_4_ROI_005_png.rf.fb60c8e8ef8aa37031a48a91f4618350.txt,2,2,5,4,005,1,0.38203125,0.4859375,0.27421875,0.103125
Test_Case_2_Z2_5_5_ROI_002_png.rf.05911befed41f5ebc0f774abbfc45591.txt,2,2,5,5,002,1,0.4421875,0.4078125,0.240625,0.09765625
Test_Case_2_Z2_5_5_ROI_003_png.rf.68cbeb904384323b35adf6f3c80249e0.txt,2,2,5,5,003,1,0.44609375,0.37421875,0.23359375,0.09609375
Test_Case_2_Z2_5_5_ROI_004_png.rf.c00995cc3d8c60ce92c5066b26695286.txt,2,2,5,5,004,1,0.4671875,0.31484375,0.23046875,0.1328125
Test_Case_2_Z2_6_1_ROI_001_png.rf.ebbb11dbaa35d3da3c855fb702f1b4d5.txt,2,2,6,1,001,1,0.56015625,0.49375,0.2546875,0.103125
Test_Case_1_Z2_2_2_ROI_004_png.rf.b5a2f931549c3211ca3445a3c1eb7dcb.txt,1,2,2,2,004,1,0.41953125,0.33515625,0.28046875,0.12421875
Test_Case_1_Z2_2_2_ROI_005_png.rf.923897ba8a5de0df70ae3db86166f1a2.txt,1,2,2,2,005,1,0.40859375,0.47421875,0.3421875,0.08359375
Test_Case_1_Z2_2_3_ROI_001_png.rf.0f50fa9cc81ae7374e22829592032836.txt,1,2,2,3,001,1,0.53671875,0.46796875,0.275,0.10625
Test_Case_1_Z2_2_3_ROI_002_png.rf.11c97e67d896db9614c7ff0cbdfcdbb3.txt,1,2,2,3,002,1,0.4,0.48671875,0.23203125,0.11171875
Test_Case_1_Z2_2_3_ROI_003_png.rf.56830269eb156a86874eb1fa307e018b.txt,1,2,2,3,003,1,0.3609375,0.446875,0.22734375,0.12734375
Test_Case_1_Z2_2_3_ROI_004_png.rf.e93af64508b79bb5e3f7361ecefe57a3.txt,1,2,2,3,004,1,0.42265625,0.38984375,0.25078125,0.103125
Test_Case_1_Z2_2_3_ROI_005_png.rf.952e59f8235042932e843d611d59ca8f.txt,1,2,2,3,005,1,0.34375,0.4796875,0.309375,0.10390625
Test_Case_1_Z2_2_4_ROI_001_png.rf.d800a3cba4113d3fc0172e1f6b1f016c.txt,1,2,2,4,001,1,0.55703125,0.4578125,0.24453125,0.10859375
Test_Case_1_Z2_2_4_ROI_002_png.rf.2917b39dce7be8c0622afbed7385a139.txt,1,2,2,4,002,1,0.42578125,0.4859375,0.23125,0.1140625
Test_Case_1_Z2_2_4_ROI_003_png.rf.649f347f592125f02fefc9e8a0ecce59.txt,1,2,2,4,003,1,0.38125,0.490625,0.22734375,0.12578125
Test_Case_1_Z2_2_4_ROI_004_png.rf.a6b96b1894846c5ecdd7857f904bd6ef.txt,1,2,2,4,004,1,0.4515625,0.38203125,0.303125,0.09921875
Test_Case_1_Z2_2_5_ROI_002_png.rf.0ef11135657711cba73cb7ced7dd7d16.txt,1,2,2,5,002,1,0.3640625,0.49921875,0.23046875,0.12421875
Test_Case_1_Z2_2_5_ROI_003_png.rf.acb3d220c84f346df2c17eb1968649f9.txt,1,2,2,5,003,1,0.33828125,0.5046875,0.2359375,0.1296875
Test_Case_1_Z2_2_5_ROI_004_png.rf.268c2471e0cbe1349af6bec6475067dd.txt,1,2,2,5,004,1,0.396875,0.38359375,0.25625,0.1125
Test_Case_1_Z2_2_5_ROI_005_png.rf.9d7df796516d290e7032faa10616d6e3.txt,1,2,2,5,005,1,0.31484375,0.4921875,0.3109375,0.09765625
Test_Case_1_Z2_3_1_ROI_001_png.rf.05e28cc400b234d0f9741e6e5a3e6ce6.txt,1,2,3,1,001,1,0.55703125,0.49375,0.265625,0.109375
Test_Case_1_Z2_3_1_ROI_003_png.rf.ef3fc09057f104040d6956c479ed582b.txt,1,2,3,1,003,1,0.38671875,0.48125,0.24609375,0.1203125
Test_Case_1_Z2_3_1_ROI_005_png.rf.dfa6eb53e935eacf798b9fbdc58be2f7.txt,1,2,3,1,005,1,0.41171875,0.475,0.36015625,0.09140625
Test_Case_1_Z2_3_2_ROI_001_png.rf.a854b7d55bef540e4f7d0a71c6f08f9a.txt,1,2,3,2,001,1,0.559375,0.4734375,0.26328125,0.11015625
Test_Case_1_Z2_3_2_ROI_003_png.rf.34f1d0b0d9d1f53ec8c6ef1db024f7e6.txt,1,2,3,2,003,1,0.3734375,0.45390625,0.22734375,0.1296875
Test_Case_1_Z2_3_2_ROI_004_png.rf.8b58c187d7b31952c51d331a2bd60270.txt,1,2,3,2,004,1,0.421875,0.3328125,0.2953125,0.13125
Test_Case_1_Z2_3_2_ROI_005_png.rf.175b001adfccefcace386c5a4d13c148.txt,1,2,3,2,005,1,0.4171875,0.47421875,0.3421875,0.08828125
Test_Case_1_Z2_3_3_ROI_002_png.rf.050746d17bdee03d298b1a5133768851.txt,1,2,3,3,002,1,0.4,0.4921875,0.23515625,0.11328125
Test_Case_1_Z2_3_3_ROI_003_png.rf.82d7be6880cada54cb057f921a7b0eea.txt,1,2,3,3,003,1,0.3640625,0.44921875,0.22734375,0.1296875
Test_Case_1_Z2_3_4_ROI_002_png.rf.97ea871acfd26eb25c32a04f6dce14b7.txt,1,2,3,4,002,1,0.4234375,0.4859375,0.2453125,0.1109375
Test_Case_1_Z2_3_4_ROI_003_png.rf.94675b90f9d4c3c5fc355cf8cd0d8007.txt,1,2,3,4,003,1,0.38125,0.49375,0.24453125,0.1328125
Test_Case_1_Z2_3_4_ROI_004_png.rf.bfc350cb6222ad2d710893e1d172265f.txt,1,2,3,4,004,1,0.4203125,0.37890625,0.24921875,0.10078125
Test_Case_2_Z2_11_4_ROI_001_png.rf.0928d6c111b58c55f1308c647b16c80f.txt,2,2,11,4,001,1,0.53828125,0.4984375,0.24453125,0.09765625
Test_Case_2_Z2_11_4_ROI_003_png.rf.37c0ad4b271c460f67a9c8ffa6445730.txt,2,2,11,4,003,1,0.44140625,0.4609375,0.24375,0.1109375
Test_Case_2_Z2_11_4_ROI_004_png.rf.1b00f4df8923e26017f6a6bc790d5942.txt,2,2,11,4,004,1,0.46953125,0.44296875,0.23671875,0.11015625
Test_Case_2_Z2_11_4_ROI_005_png.rf.f61b745c332838b015e53f64a90537d8.txt,2,2,11,4,005,1,0.384375,0.4890625,0.27109375,0.10078125
Test_Case_2_Z2_11_5_ROI_001_png.rf.734c1c303a651f82375c7896bdcf37d3.txt,2,2,11,5,001,1,0.57578125,0.46640625,0.26640625,0.109375
Test_Case_2_Z2_11_5_ROI_002_png.rf.164aae55d2521d5254df2a080df204cb.txt,2,2,11,5,002,1,0.43828125,0.40859375,0.24296875,0.06953125
Test_Case_2_Z2_11_5_ROI_003_png.rf.511ae28e91c3661c2fc9c4e3d8f1e7dc.txt,2,2,11,5,003,1,0.453125,0.371875,0.24140625,0.09921875
Test_Case_2_Z2_11_5_ROI_005_png.rf.b26eedeb5fcf5200decd7bc71c1033f3.txt,2,2,11,5,005,1,0.43515625,0.4546875,0.2953125,0.10859375
Test_Case_2_Z2_10_1_ROI_001_png.rf.44f298e72a6e0caf414bbfc4f5d19e1e.txt,2,2,10,1,001,1,0.56328125,0.49140625,0.2765625,0.09921875
Test_Case_2_Z2_10_1_ROI_004_png.rf.f1e50fb19daf97e0bd1908f8f7a8abb3.txt,2,2,10,1,004,1,0.45,0.39453125,0.24375,0.140625
Test_Case_2_Z2_10_1_ROI_005_png.rf.01158380b471c64ca12ab6b3055b8048.txt,2,2,10,1,005,1,0.403125,0.5203125,0.28828125,0.09453125
Test_Case_2_Z2_10_2_ROI_001_png.rf.013eb1fe4ec9f631d320ca4e257eb22f.txt,2,2,10,2,001,1,0.57890625,0.48046875,0.28515625,0.1109375
Test_Case_2_Z2_10_2_ROI_004_png.rf.73ae6cb4161b73044d2e79e0caea8cc9.txt,2,2,10,2,004,1,0.48515625,0.4609375,0.24921875,0.11171875
Test_Case_2_Z2_10_2_ROI_005_png.rf.70a6c61067357d4d40cc5a680b039904.txt,2,2,10,2,005,1,0.409375,0.51875,0.29140625,0.09453125
Test_Case_2_Z2_10_3_ROI_001_png.rf.bf1b82b321ae0765996f282e0f7b6418.txt,2,2,10,3,001,1,0.54609375,0.48125,0.26328125,0.1234375
Test_Case_2_Z2_10_3_ROI_002_png.rf.088e1b528f81e5fbdbf6f3f33be01148.txt,2,2,10,3,002,1,0.42421875,0.4125,0.26484375,0.1046875
Test_Case_2_Z2_10_3_ROI_003_png.rf.b22f6e51d0379f92e7d1a2263ecee592.txt,2,2,10,3,003,1,0.43984375,0.4828125,0.2359375,0.11484375
Test_Case_2_Z2_10_3_ROI_004_png.rf.c4e65a6a6e795e35ddb8665023de5237.txt,2,2,10,3,004,1,0.4578125,0.425,0.23203125,0.10859375
Test_Case_2_Z2_10_3_ROI_005_png.rf.25a2964f64f47c05d0f95ef23b7761d9.txt,2,2,10,3,005,1,0.38359375,0.50234375,0.3015625,0.10546875
Test_Case_2_Z2_10_4_ROI_001_png.rf.989b7dad011305f3890253ea7635ea1c.txt,2,2,10,4,001,1,0.5359375,0.49609375,0.25546875,0.08984375
Test_Case_2_Z2_10_4_ROI_002_png.rf.0dae9cd05cc45dec497ff577d5e41e88.txt,2,2,10,4,002,1,0.40625,0.41875,0.25078125,0.1140625
Test_Case_2_Z2_10_4_ROI_003_png.rf.0453a9fd850eadafa8f105564b74e9d0.txt,2,2,10,4,003,1,0.434375,0.45859375,0.23515625,0.11015625
Test_Case_2_Z2_10_4_ROI_004_png.rf.bd9cd71927f277e88ddc1473cfecb7bc.txt,2,2,10,4,004,1,0.47109375,0.4421875,0.22109375,0.12109375
Test_Case_2_Z2_10_5_ROI_002_png.rf.23bdf97ba37316d4c0d58c3a8a631ce6.txt,2,2,10,5,002,1,0.4453125,0.396875,0.2453125,0.1234375
Test_Case_2_Z2_10_5_ROI_003_png.rf.4da13f8f67ec8b47c159abb7fbc844d8.txt,2,2,10,5,003,1,0.44765625,0.3703125,0.23671875,0.09453125
Test_Case_2_Z2_4_5_ROI_002_png.rf.3a2af502a8166d7a517b853d4d20ac64.txt,2,2,4,5,002,1,0.43828125,0.40390625,0.24296875,0.07578125
